ANNEE,MOIS,NUM COMMANDE,CANAL,CENTRAL,ENSEIGNE,REFERENCE,DESIGNATION,SECTEUR,MARQUE,FAMILLE,SOUS-FAMILLE,PRODUIT,QUANTITE,PRIX,CA VENTE,PRIX ACHAT,CA ACHAT,MARGE
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,49075,GRAND ANANAS 4TR JUS 12X2X1/4 ST MAM G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,9,"22,8793","205,9137","1,36","12,24","193,6737"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,43720,MON ANANAS COCO 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,36,"15,0282","541,0152","1,639","59,004","482,0112"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,46760,POM TR FR B14-17° 100% SACC 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POMME,12,"31,2","374,4","1,826","21,912","352,488"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,50610,PDF Pec Mang Chia SSA 8x2X113G STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,CUPS LPDF,14,"14,32","200,48","1,384","19,376","181,104"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,42985,ABRICOT SL 12X4/4OF   ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,6,"29,4492","176,6952","1,627","9,762","166,9332"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,60,"21,276","1276,56","0,924","55,44","1221,12"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,52157,PECHE SL SAC G4 12X1/2 STMA DPNG MED,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,144,"14,82","2134,08","0,732","105,408","2028,672"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,50558,PECHE SL SACCH G4 12X4/4ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,120,"24,966","2995,92","1,662","199,44","2796,48"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,50556,POIRE SL SACCH G4 12X1/2 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,156,"16,56","2583,36","0,819","127,764","2455,596"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,42,"25,812","1084,104","1,953","82,026","1002,078"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,30,"19,3224","579,672","1,956","58,68","520,992"
2023,1,S012300309,GMS,SYS.U FRANCE,SYSTEME U S.,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,81,"15,0282","1217,2842","1,497","121,257","1096,0272"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,72,"19,2193","1383,7896","0,924","66,528","1317,2616"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,72,"19,2193","1383,7896","0,924","66,528","1317,2616"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,50559,PECHE SL SACCH 12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,216,"20,2974","4384,2384","1,662","358,992","4025,2464"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,50559,PECHE SL SACCH 12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,216,"20,2974","4384,2384","1,662","358,992","4025,2464"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,50560,POIRE SL SACCH  12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,216,"23,6339","5104,9224","1,608","347,328","4757,5944"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,50560,POIRE SL SACCH  12X4/4 ST MAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,216,"23,6339","5104,9224","1,608","347,328","4757,5944"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,72,"25,6583","1847,3976","1,811","130,392","1717,0056"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,72,"25,6583","1847,3976","1,811","130,392","1717,0056"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,47819,COCKT 4F SL SACCH ARO G1 8X3X1/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,252,"16,6502","4195,8504","1,719","433,188","3762,6624"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,47819,COCKT 4F SL SACCH ARO G1 8X3X1/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,252,"16,6502","4195,8504","1,719","433,188","3762,6624"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,49076,GRAND ANANAS TR JUS 12X3/4OF ST.MA G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,297,"18,4391","5476,4127","1,219","362,043","5114,3697"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,49076,GRAND ANANAS TR JUS 12X3/4OF ST.MA G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,297,"18,4391","5476,4127","1,219","362,043","5114,3697"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,43721,MA PECHE DOUCEUR 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,153,"12,3413","1888,2189","1,412","216,036","1672,1829"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,43721,MA PECHE DOUCEUR 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,153,"12,3413","1888,2189","1,412","216,036","1672,1829"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,234,"12,3413","2887,8642","1,497","350,298","2537,5662"
2023,1,S012300310,GMS,E.M.C.,MONOPRIX,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,234,"12,3413","2887,8642","1,497","350,298","2537,5662"
2023,1,S012300312,GMS,GALEC,GALEC PFE,46343,PUR POMME FR12XFS*4  C'EST QUI LE PATRON,St Mamet – Produits spécifique,CQLP,COMPOTES,POTS PLASTIQUE,POMME,117,"6,012","703,404","0,477","55,809","647,595"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,49353,FTG VERGER B14-17 SAC AR STM 2x6x3x135g,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,FRUIT TO GO,MELANGE DE FRUITS,23,"20,8847","480,3481","1,542","35,466","444,8821"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,43986,MON ANANAS MANDARINE 6X4XC120G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,46,"11,9205","548,343","1,738","79,948","468,395"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,48438,FRAICHEUR ILES SL SACCH ARO 12X 4/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,13,"22,5059","292,5767","1,953","25,389","267,1877"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,49078,ANANAS ORIGIN MX JUS 12X3/4OF ST MAM G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,55,"16,7904","923,472","1,22","67,1","856,372"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,46979,LYCHEES B14-17° 12X3/4 OF ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,LITCHI,32,"23,1705","741,456","1,491","47,712","693,744"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,42985,ABRICOT SL 12X4/4OF   ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,24,"23,9364","574,4736","1,627","39,048","535,4256"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,55,"15,7033","863,6815","1,956","107,58","756,1015"
2023,1,S012300311,RHF,GEDAL,CERCLE VERT,52461,PAT.A TARTI SS HUIL PALM 120XQ15G EL,Autres Marques propres,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,120,"8,52","1022,4","7,592","911,04","111,36"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,48443,FRAMBOISE SIR SACCH 12X1/2 ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FRAMBOISE,10,"17,6423","176,423","1,233","12,33","164,093"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,30254,MANGUES 12X1/2OF  ST.MAMET,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,MANGUE,34,"12,483","424,422","1,035","35,19","389,232"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,51029,CERISE B14-17 SAC ARO 12X1/2 STMAMET HVE,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,CERISE,27,"18,596","502,092","0,924","24,948","477,144"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,51981,SALADE 4F DPNG B14-17 SAC 12X4/4  STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,MACEDOINE ,26,"33,282","865,332","2,459","63,934","801,398"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,49919,PECHE ANANAS KIWI SSA 12x1/2 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,12,"15,6397","187,6764","1,156","13,872","173,8044"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,49915,PECHE POIRE ANANAS SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,13,"26,0344","338,4472","1,948","25,324","313,1232"
2023,1,S012300313,GMS,EURAUCHAN,AUCHAN ENT,50880,FIGUES B17-22° 6X1/2OF ST.MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,ROUGES,FIGUE,11,"8,9642","98,6062","1,113","12,243","86,3632"
2023,1,S012300314,GMS,EURAUCHAN,AUCHAN ENT,43721,MA PECHE DOUCEUR 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,153,"11,9205","1823,8365","1,412","216,036","1607,8005"
2023,1,S032300002,SOLDEURS,INDEPENDANTS,INDEPENDANTS,47202,BERLINGOS POMME 6X12X100G STMA,Marque St Mamet Compotes,ST MAMET,COMPOTES,SNACKING,POMME,1782,"1,93","3439,26","1,672","2979,504","459,756"
2023,1,S012300314,GMS,EURAUCHAN,AUCHAN ENT,49080,ANANAS ORIGIN TR JUS 12X3/4OF ST.MAM G3,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,99,"16,7904","1662,2496","1,203","119,097","1543,1526"
2023,1,S012300315,GMS,EURAUCHAN,AUCHAN ENT,47818,COCKT 4F SL SACCH ARO G3 12X1/2 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,144,"15,3536","2210,9184","0,938","135,072","2075,8464"
2023,1,S012300315,GMS,EURAUCHAN,AUCHAN ENT,51598,ABRICOT AFG4D B14-17° 12X1/2OF STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,ABRICOT,144,"13,9232","2004,9408","0,968","139,392","1865,5488"
2023,1,S012300315,GMS,EURAUCHAN,AUCHAN ENT,46760,POM TR FR B14-17° 100% SACC 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POMME,72,"24,4132","1757,7504","1,826","131,472","1626,2784"
2023,1,S012300317,GMS,GALEC,GALEC PFE,48698,POIRE SL SACC SF 6X2X4/4OFAM SM ORFC,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,216,"22,7369","4911,1704","3,314","715,824","4195,3464"
2023,1,S012300317,GMS,GALEC,GALEC PFE,46338,COCKT GF OFAM BOX66X2X4/4OF STM OR.FC G1,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,40,"263,713","10548,52","3,958","158,32","10390,2"
2023,1,S012300317,GMS,GALEC,GALEC PFE,46335,POIRE GF OFAM BOX66X2X4/4OF ST.MAM OR.FC,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,16,"250,106","4001,696","3,581","57,296","3944,4"
2023,1,S012300317,GMS,GALEC,GALEC PFE,47874,COCK 4F SL sacc OFAM 6X2X4/4 SM OR.FC G1,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,121,"23,9739","2900,8419","3,563","431,123","2469,7189"
2023,1,S012300316,RHF,POMONA,EPISAVEURS,37375,CONF.ASSORT  150XQ25G  ST MAMET,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ASSORTI,45,"10,0563","452,5335","7,638","343,71","108,8235"
2023,1,S012300318,GMS,SYS.U FRANCE,SYSTEME U S.,47816,COCKT 4F SL SACCH ARO G1 12X1/2 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,144,"18,1608","2615,1552","0,942","135,648","2479,5072"
2023,1,S012300318,GMS,SYS.U FRANCE,SYSTEME U S.,49915,PECHE POIRE ANANAS SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,42,"32,1048","1348,4016","1,948","81,816","1266,5856"
2023,1,S012300318,GMS,SYS.U FRANCE,SYSTEME U S.,49008,POIR BIO 12X4/4 STMA FR-BIO-01 FRANCE EQ,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,66,"33,6","2217,6","1,989","131,274","2086,326"
2023,1,S012300318,GMS,SYS.U FRANCE,SYSTEME U S.,49064,GRAND ANANAS MX JUS 12X3/4OF ST.MAM.G1,Marque St Mamet Exotique,ST MAMET,FEM MONOFRUITS,EXOTIQUE,ANANAS,99,"17,1637","1699,2063","1,229","121,671","1577,5353"
2023,1,S012300318,GMS,SYS.U FRANCE,SYSTEME U S.,43720,MON ANANAS COCO 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,18,"14,85","267,3","1,639","29,502","237,798"
2023,1,S012300318,GMS,SYS.U FRANCE,SYSTEME U S.,52157,PECHE SL SAC G4 12X1/2 STMA DPNG MED,Marque St Mamet Fruits au siro,ST MAMET,FEM MONOFRUITS,VERGER,PECHES,144,"14,592","2101,248","0,732","105,408","1995,84"
2023,1,S012300318,GMS,SYS.U FRANCE,SYSTEME U S.,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,108,"19,1672","2070,0576","1,956","211,248","1858,8096"
2023,1,S012300318,GMS,SYS.U FRANCE,SYSTEME U S.,48435,RECOLT DU VERGER SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,RECOLTE DU VERGER,60,"19,3224","1159,344","1,763","105,78","1053,564"
2023,1,S012300316,RHF,POMONA,EPISAVEURS,47702,EDF POIRE SL SACCH 120XFS SM,Marque St Mamet Gros Condition,ST MAMET,FEM PRÊTS A CONSOMMER,ENVIE DE FRUITS,MELANGE DE FRUITS,45,"51,6882","2325,969","30,371","1366,695","959,274"
2023,1,S012300316,RHF,POMONA,EPISAVEURS,36908,CPTE ALL. ASSORT 120XFS  ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,ASSORTI,45,"30,6564","1379,538","19,596","881,82","497,718"
2023,1,S012300316,RHF,POMONA,EPISAVEURS,40479,CPTE.ASSORT ALL 1X120XCC ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,COUPELLE ALU,ASSORTI,20,"38,0681","761,362","25,55",511,"250,362"
2023,1,S012300316,RHF,POMONA,EPISAVEURS,45069,CPTE ALL.POIRE BIO 3X5/1B STMA FR-BIO-01,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,BOITE,POIRE,11,"50,0393","550,4323","10,682","117,502","432,9303"
2023,1,S012300316,RHF,POMONA,EPISAVEURS,46902,COUPE VERGER DPNG 3X5/1 ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM SALADES DE FRUITS,VARIETE,AUTRES,22,"40,3484","887,6648","8,403","184,866","702,7988"
2023,1,S012300316,RHF,POMONA,EPISAVEURS,51923,TRANCHES POMME DPNG IT 3X5/1 ST MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POMME,150,"27,5013","4125,195","4,857","728,55","3396,645"
2023,1,S012300316,RHF,POMONA,EPISAVEURS,51581,POIRES SL 3X5/1  MELODIE FRUITS NEW ETI,Autres marques,MELODIE DE FRUIT,FEM SALADES DE FRUITS,VERGER,POIRE,165,"21,27","3509,55","6,74","1112,1","2397,45"
2023,1,S012300322,RHF,POMONA,EPISAVEURS,51354,COCK 4FR 3X5/1 St.MAMET E,Autres Marques propres,SAVEUR RESTO,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,220,"22,5",4950,"8,316","1829,52","3120,48"
2023,1,S012300322,RHF,POMONA,EPISAVEURS,52461,PAT.A TARTI SS HUIL PALM 120XQ15G EL,Autres Marques propres,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,120,"8,52","1022,4","7,592","911,04","111,36"
2023,1,S012300319,GMS,CARREFOUR GMS,CARREFOUR,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,60,"19,4636","1167,816","1,956","117,36","1050,456"
2023,1,S012300325,GMS,SYS.U FRANCE,SYSTEME U S.,49353,FTG VERGER B14-17 SAC AR STM 2x6x3x135g,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,FRUIT TO GO,MELANGE DE FRUITS,14,"27,24","381,36","1,542","21,588","359,772"
2023,1,S012300325,GMS,SYS.U FRANCE,SYSTEME U S.,49915,PECHE POIRE ANANAS SSA 12x4/4 STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,SSA PLAISIR DE FRUITS,42,"33,2808","1397,7936","1,948","81,816","1315,9776"
2023,1,S012300325,GMS,SYS.U FRANCE,SYSTEME U S.,43720,MON ANANAS COCO 6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,18,"15,3252","275,8536","1,639","29,502","246,3516"
2023,1,S012300325,GMS,SYS.U FRANCE,SYSTEME U S.,47814,COCKT 4F SL SACCH ARO G1 12X4/4 OF STM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,144,"29,6976","4276,4544","1,811","260,784","4015,6704"
2023,1,S012300325,GMS,SYS.U FRANCE,SYSTEME U S.,51981,SALADE 4F DPNG B14-17 SAC 12X4/4  STMA,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,MACEDOINE ,72,"39,096","2814,912","2,459","177,048","2637,864"
2023,1,S012300325,GMS,SYS.U FRANCE,SYSTEME U S.,48436,FRAICHEUR ILES SL SACCH ARO 8X3X1/4 SM,Marque St Mamet Fruits au siro,ST MAMET,FEM SALADES DE FRUITS,VARIETE,FRAICHEUR DES ILES,42,"19,8656","834,3552","1,956","82,152","752,2032"
2023,1,S012300325,GMS,SYS.U FRANCE,SYSTEME U S.,47793,COCKTAIL SSA  6X4XC113G ST MAMET,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,CUPS,MELANGE DE FRUITS,153,"15,3252","2344,7556","1,497","229,041","2115,7146"
2023,1,S012300335,GMS,E.M.C.,CASINO,49353,FTG VERGER B14-17 SAC AR STM 2x6x3x135g,Marque St Mamet Fruits au siro,ST MAMET,FEM PRÊTS A CONSOMMER,FRUIT TO GO,MELANGE DE FRUITS,28,"20,0574","561,6072","1,542","43,176","518,4312"
2023,1,S012300322,RHF,POMONA,EPISAVEURS,33286,CONF.ASSO 120XQ30 SAVEUR RESTO,Autres Marques propres,SAVEUR RESTO,PETITS DEJEUNERS,CONFITURE,ASSORTI,300,"5,78",1734,"6,959","2087,7","-353,7"
2023,1,S012300321,RHF,POMONA,EPISAVEURS,33286,CONF.ASSO 120XQ30 SAVEUR RESTO,Autres Marques propres,SAVEUR RESTO,PETITS DEJEUNERS,CONFITURE,ASSORTI,450,"5,78",2601,"6,959","3131,55","-530,55"
2023,1,S012300321,RHF,POMONA,EPISAVEURS,37154,GEL.GROSEI 120XQ30G SAVEUR RESTO,Autres Marques propres,ST MAMET,PETITS DEJEUNERS,CONFITURE,ROUGE,15,"5,684","85,26","6,247","93,705","-8,44499999999999"
2023,1,S012300321,RHF,POMONA,EPISAVEURS,37177,POIRE  DEMIE 3X5/1 SAVEUR RESTO,Autres Marques propres,SAVEUR RESTO,FEM MONOFRUITS,VERGER,POIRE,55,"19,65","1080,75","7,587","417,285","663,465"
2023,1,S012300321,RHF,POMONA,EPISAVEURS,45449,POIRE ENT SIR 3X5/1 SAVEUR RESTO,Autres Marques propres,SAVEUR RESTO,FEM MONOFRUITS,VERGER,POIRE,11,"20,7","227,7","6,21","68,31","159,39"
2023,1,S012300321,RHF,POMONA,EPISAVEURS,51354,COCK 4FR 3X5/1 St.MAMET E,Autres Marques propres,SAVEUR RESTO,FEM SALADES DE FRUITS,COCKTAIL,COCKTAIL,55,"22,5","1237,5","8,316","457,38","780,12"
2023,1,S012300321,RHF,POMONA,EPISAVEURS,52461,PAT.A TARTI SS HUIL PALM 120XQ15G EL,Autres Marques propres,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,120,"8,52","1022,4","7,592","911,04","111,36"
2023,1,S012300322,RHF,POMONA,EPISAVEURS,37177,POIRE  DEMIE 3X5/1 SAVEUR RESTO,Autres Marques propres,SAVEUR RESTO,FEM MONOFRUITS,VERGER,POIRE,110,"19,65","2161,5","7,587","834,57","1326,93"
2023,1,S012300322,RHF,POMONA,EPISAVEURS,45449,POIRE ENT SIR 3X5/1 SAVEUR RESTO,Autres Marques propres,SAVEUR RESTO,FEM MONOFRUITS,VERGER,POIRE,33,"20,7","683,1","6,21","204,93","478,17"
2023,1,S012300323,RHF,TRANSGOURMET,TRANSGOURMET,43990,POIRE SL 3X5/1 ST.MAMET France,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,55,"39,2003","2156,0165","7,768","427,24","1728,7765"
2023,1,S012300323,RHF,TRANSGOURMET,TRANSGOURMET,47921,CPTE. ALL. POMME FRANCE 120XC100  STMA,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,COUPELLE ALU,POMME,20,"28,8504","577,008","23,821","476,42","100,588"
2023,1,S012300323,RHF,TRANSGOURMET,TRANSGOURMET,31342,CONF.FRAISE 120XQ30G  ST.MAMET 150CFZ,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,CONFITURE,ROUGE,150,"10,345","1551,75","7,414","1112,1","439,65"
2023,1,S012300323,RHF,TRANSGOURMET,TRANSGOURMET,22135,CUBES DE POIRE 3X5/1   ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,VERGER,POIRE,22,"40,4784","890,5248","7,765","170,83","719,6948"
2023,1,S012300323,RHF,TRANSGOURMET,TRANSGOURMET,45034,PAT.A TARTI SS HUIL PALM 120XQ15G STM,Marque St Mamet Gros Condition,ST MAMET,PETITS DEJEUNERS,PATE A TARTINER,PATE A TARTINER,60,"13,0293","781,758","7,592","455,52","326,238"
2023,1,S012300323,RHF,TRANSGOURMET,TRANSGOURMET,45824,SEG. MANDARINE SL 6XA10 ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,FEM MONOFRUITS,AGRUMES,MANDARINE,10,"58,9747","589,747","5,101","51,01","538,737"
2023,1,S012300324,RHF,POMONA,EPISAVEURS,36904,CPTE POM-BAN ALL 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME BANANE,18,"33,1322","596,3796","20,31","365,58","230,7996"
2023,1,S012300324,RHF,POMONA,EPISAVEURS,38821,PUREE POM-PRUNEAU SSA 120XFS ST.MAMET,Marque St Mamet Gros Condition,ST MAMET,COMPOTES,POTS PLASTIQUE,POMME PRUNEAU,9,"33,361","300,249","17,766","159,894","140,355"
